state_name,date,pecent_yoy_change,state_id
Kentucky,2020-04-21,-97,18
Kentucky,2020-04-22,-96,18
Kentucky,2020-04-23,-97,18
Kentucky,2020-04-24,-96,18
Kentucky,2020-04-25,-97,18
Kentucky,2020-04-26,-99,18
Kentucky,2020-04-27,-100,18
Louisiana,2020-02-18,-6,19
Louisiana,2020-02-19,2,19
Louisiana,2020-02-20,9,19
Louisiana,2020-02-21,10,19
Louisiana,2020-02-22,2,19
Louisiana,2020-02-23,11,19
Louisiana,2020-02-24,80,19
Louisiana,2020-02-25,78,19
Louisiana,2020-02-26,4,19
Louisiana,2020-02-27,-15,19
Louisiana,2020-02-28,-10,19
Louisiana,2020-02-29,-1,19
Louisiana,2020-03-01,-19,19
Louisiana,2020-03-02,-42,19
Louisiana,2020-03-03,-53,19
Louisiana,2020-03-04,-25,19
Louisiana,2020-03-05,6,19
Louisiana,2020-03-06,5,19
Louisiana,2020-03-07,5,19
Louisiana,2020-03-08,-2,19
Louisiana,2020-03-09,-8,19
Louisiana,2020-03-10,-13,19
Louisiana,2020-03-11,-16,19
Louisiana,2020-03-12,-23,19
Louisiana,2020-03-13,-28,19
Louisiana,2020-03-14,-34,19
Louisiana,2020-03-15,-50,19
Louisiana,2020-03-16,-55,19
Louisiana,2020-03-17,-100,19
Louisiana,2020-03-18,-100,19
Louisiana,2020-03-19,-100,19
Louisiana,2020-03-20,-100,19
Louisiana,2020-03-21,-100,19
Louisiana,2020-03-22,-100,19
Louisiana,2020-03-23,-100,19
Louisiana,2020-03-24,-100,19
Louisiana,2020-03-25,-100,19
Louisiana,2020-03-26,-100,19
Louisiana,2020-03-27,-100,19
Louisiana,2020-03-28,-100,19
Louisiana,2020-03-29,-100,19
Louisiana,2020-03-30,-100,19
Louisiana,2020-03-31,-100,19
Louisiana,2020-04-01,-100,19
Louisiana,2020-04-02,-100,19
Louisiana,2020-04-03,-100,19
Louisiana,2020-04-04,-100,19
Louisiana,2020-04-05,-100,19
Louisiana,2020-04-06,-100,19
Louisiana,2020-04-07,-100,19
Louisiana,2020-04-08,-100,19
Louisiana,2020-04-09,-100,19
Louisiana,2020-04-10,-100,19
Louisiana,2020-04-11,-100,19
Louisiana,2020-04-12,-100,19
Louisiana,2020-04-13,-100,19
Louisiana,2020-04-14,-100,19
Louisiana,2020-04-15,-100,19
Louisiana,2020-04-16,-100,19
Louisiana,2020-04-17,-100,19
Louisiana,2020-04-18,-100,19
Louisiana,2020-04-19,-100,19
Louisiana,2020-04-20,-100,19
Louisiana,2020-04-21,-100,19
Louisiana,2020-04-22,-100,19
Louisiana,2020-04-23,-100,19
Louisiana,2020-04-24,-100,19
Louisiana,2020-04-25,-100,19
Louisiana,2020-04-26,-100,19
Louisiana,2020-04-27,-100,19
Maryland,2020-02-18,6,21
Maryland,2020-02-19,70,21
Maryland,2020-02-20,4,21
Maryland,2020-02-21,1,21
Maryland,2020-02-22,8,21
Maryland,2020-02-23,8,21
Maryland,2020-02-24,8,21
Maryland,2020-02-25,-3,21
Maryland,2020-02-26,-8,21
Maryland,2020-02-27,-1,21
Maryland,2020-02-28,10,21
Maryland,2020-02-29,0,21
Maryland,2020-03-01,25,21
Maryland,2020-03-02,-5,21
Maryland,2020-03-03,-4,21
Maryland,2020-03-04,11,21
Maryland,2020-03-05,-5,21
Maryland,2020-03-06,2,21
Maryland,2020-03-07,-2,21
Maryland,2020-03-08,-1,21
Maryland,2020-03-09,-6,21
Maryland,2020-03-10,-18,21
Maryland,2020-03-11,-21,21
Maryland,2020-03-12,-33,21
Maryland,2020-03-13,-37,21
Maryland,2020-03-14,-59,21
Maryland,2020-03-15,-67,21
Maryland,2020-03-16,-71,21
Maryland,2020-03-17,-100,21
Maryland,2020-03-18,-100,21
Maryland,2020-03-19,-100,21
Maryland,2020-03-20,-100,21
Maryland,2020-03-21,-100,21
Maryland,2020-03-22,-100,21
Maryland,2020-03-23,-100,21
Maryland,2020-03-24,-100,21
Maryland,2020-03-25,-100,21
Maryland,2020-03-26,-100,21
Maryland,2020-03-27,-100,21
Maryland,2020-03-28,-100,21
Maryland,2020-03-29,-100,21
Maryland,2020-03-30,-100,21
Maryland,2020-03-31,-100,21
Maryland,2020-04-01,-100,21
Maryland,2020-04-02,-100,21
Maryland,2020-04-03,-100,21
Maryland,2020-04-04,-100,21
Maryland,2020-04-05,-100,21
Maryland,2020-04-06,-100,21
Maryland,2020-04-07,-100,21
Maryland,2020-04-08,-100,21
Maryland,2020-04-09,-100,21
Maryland,2020-04-10,-100,21
Maryland,2020-04-11,-100,21
Maryland,2020-04-12,-100,21
Maryland,2020-04-13,-100,21
Maryland,2020-04-14,-100,21
Maryland,2020-04-15,-100,21
Maryland,2020-04-16,-100,21
Maryland,2020-04-17,-100,21
Maryland,2020-04-18,-100,21
Maryland,2020-04-19,-100,21
Maryland,2020-04-20,-100,21
Maryland,2020-04-21,-100,21
Maryland,2020-04-22,-100,21
Maryland,2020-04-23,-100,21
Maryland,2020-04-24,-100,21
Maryland,2020-04-25,-100,21
Maryland,2020-04-26,-100,21
Maryland,2020-04-27,-100,21
Massachusetts,2020-02-18,0,22
Massachusetts,2020-02-19,7,22
Massachusetts,2020-02-20,5,22
Massachusetts,2020-02-21,-7,22
Massachusetts,2020-02-22,-1,22
Massachusetts,2020-02-23,11,22
Massachusetts,2020-02-24,4,22
Massachusetts,2020-02-25,1,22
Massachusetts,2020-02-26,1,22
Massachusetts,2020-02-27,5,22
Massachusetts,2020-02-28,-2,22
Massachusetts,2020-02-29,26,22
Massachusetts,2020-03-01,-1,22
Massachusetts,2020-03-02,13,22
Massachusetts,2020-03-03,-4,22
Massachusetts,2020-03-04,-5,22
Massachusetts,2020-03-05,4,22
Massachusetts,2020-03-06,-6,22
Massachusetts,2020-03-07,-5,22
Massachusetts,2020-03-08,13,22
Massachusetts,2020-03-09,-13,22
Massachusetts,2020-03-10,-22,22
Massachusetts,2020-03-11,-25,22
Massachusetts,2020-03-12,-41,22
Massachusetts,2020-03-13,-52,22
Massachusetts,2020-03-14,-41,22
Massachusetts,2020-03-15,-53,22
Massachusetts,2020-03-16,-76,22
Massachusetts,2020-03-17,-100,22
Massachusetts,2020-03-18,-100,22
Massachusetts,2020-03-19,-100,22
Massachusetts,2020-03-20,-100,22
Massachusetts,2020-03-21,-100,22
Massachusetts,2020-03-22,-100,22
Massachusetts,2020-03-23,-100,22
Massachusetts,2020-03-24,-100,22
Massachusetts,2020-03-25,-100,22
Massachusetts,2020-03-26,-100,22
Massachusetts,2020-03-27,-100,22
Massachusetts,2020-03-28,-100,22
Massachusetts,2020-03-29,-100,22
Massachusetts,2020-03-30,-100,22
Massachusetts,2020-03-31,-100,22
Massachusetts,2020-04-01,-100,22
Massachusetts,2020-04-02,-100,22
Massachusetts,2020-04-03,-100,22
Massachusetts,2020-04-04,-100,22
Massachusetts,2020-04-05,-100,22
Massachusetts,2020-04-06,-100,22
Massachusetts,2020-04-07,-100,22
Massachusetts,2020-04-08,-100,22
Massachusetts,2020-04-09,-100,22
Massachusetts,2020-04-10,-100,22
Massachusetts,2020-04-11,-100,22
Massachusetts,2020-04-12,-100,22
Massachusetts,2020-04-13,-100,22
Massachusetts,2020-04-14,-100,22
Massachusetts,2020-04-15,-100,22
Massachusetts,2020-04-16,-100,22
Massachusetts,2020-04-17,-100,22
Massachusetts,2020-04-18,-100,22
Massachusetts,2020-04-19,-100,22
Massachusetts,2020-04-20,-100,22
Massachusetts,2020-04-21,-100,22
Massachusetts,2020-04-22,-100,22
Massachusetts,2020-04-23,-100,22
Massachusetts,2020-04-24,-100,22
Massachusetts,2020-04-25,-100,22
Massachusetts,2020-04-26,-100,22
Massachusetts,2020-04-27,-100,22
Michigan,2020-02-18,-12,23
Michigan,2020-02-19,0,23
Michigan,2020-02-20,-9,23
Michigan,2020-02-21,-12,23
Michigan,2020-02-22,0,23
Michigan,2020-02-23,18,23
Michigan,2020-02-24,1,23
Michigan,2020-02-25,-8,23
Michigan,2020-02-26,-27,23
Michigan,2020-02-27,-19,23
Michigan,2020-02-28,-12,23
Michigan,2020-02-29,-6,23
Michigan,2020-03-01,-4,23
Michigan,2020-03-02,4,23
Michigan,2020-03-03,-13,23
Michigan,2020-03-04,-1,23
Michigan,2020-03-05,-4,23
Michigan,2020-03-06,-9,23
Michigan,2020-03-07,6,23
Michigan,2020-03-08,1,23
Michigan,2020-03-09,-14,23
Michigan,2020-03-10,-10,23
Michigan,2020-03-11,-18,23
Michigan,2020-03-12,-21,23
Michigan,2020-03-13,-43,23
Michigan,2020-03-14,-49,23
Michigan,2020-03-15,-54,23
Michigan,2020-03-16,-78,23
Michigan,2020-03-17,-100,23
Michigan,2020-03-18,-100,23
Michigan,2020-03-19,-100,23
Michigan,2020-03-20,-100,23
Michigan,2020-03-21,-100,23
Michigan,2020-03-22,-100,23
Michigan,2020-03-23,-100,23
Michigan,2020-03-24,-100,23
Michigan,2020-03-25,-100,23
Michigan,2020-03-26,-100,23
Michigan,2020-03-27,-100,23
Michigan,2020-03-28,-100,23
Michigan,2020-03-29,-100,23
Michigan,2020-03-30,-100,23
Michigan,2020-03-31,-100,23
Michigan,2020-04-01,-100,23
Michigan,2020-04-02,-100,23
Michigan,2020-04-03,-100,23
Michigan,2020-04-04,-100,23
Michigan,2020-04-05,-100,23
Michigan,2020-04-06,-100,23
Michigan,2020-04-07,-100,23
Michigan,2020-04-08,-100,23
Michigan,2020-04-09,-100,23
Michigan,2020-04-10,-100,23
Michigan,2020-04-11,-100,23
Michigan,2020-04-12,-100,23
Michigan,2020-04-13,-100,23
Michigan,2020-04-14,-100,23
Michigan,2020-04-15,-100,23
Michigan,2020-04-16,-100,23
Michigan,2020-04-17,-100,23
Michigan,2020-04-18,-100,23
Michigan,2020-04-19,-100,23
Michigan,2020-04-20,-100,23
Michigan,2020-04-21,-100,23
Michigan,2020-04-22,-100,23
Michigan,2020-04-23,-100,23
Michigan,2020-04-24,-100,23
Michigan,2020-04-25,-100,23
Michigan,2020-04-26,-100,23
Michigan,2020-04-27,-100,23
Minnesota,2020-02-18,-11,24
Minnesota,2020-02-19,51,24
Minnesota,2020-02-20,-15,24
Minnesota,2020-02-21,-9,24
Minnesota,2020-02-22,17,24
Minnesota,2020-02-23,22,24
Minnesota,2020-02-24,2,24
Minnesota,2020-02-25,19,24
Minnesota,2020-02-26,-1,24
Minnesota,2020-02-27,7,24
Minnesota,2020-02-28,33,24
Minnesota,2020-02-29,1,24
Minnesota,2020-03-01,-1,24
Minnesota,2020-03-02,-9,24
Minnesota,2020-03-03,-2,24
Minnesota,2020-03-04,-3,24
Minnesota,2020-03-05,-17,24
Minnesota,2020-03-06,-12,24
Minnesota,2020-03-07,59,24
Minnesota,2020-03-08,13,24
Minnesota,2020-03-09,-17,24
Minnesota,2020-03-10,-12,24
Minnesota,2020-03-11,-18,24
Minnesota,2020-03-12,-24,24
Minnesota,2020-03-13,-30,24
Minnesota,2020-03-14,-43,24
Minnesota,2020-03-15,-51,24
Minnesota,2020-03-16,-72,24
Minnesota,2020-03-17,-98,24
Minnesota,2020-03-18,-100,24
Minnesota,2020-03-19,-100,24
Minnesota,2020-03-20,-100,24
Minnesota,2020-03-21,-100,24
Minnesota,2020-03-22,-100,24
Minnesota,2020-03-23,-100,24
Minnesota,2020-03-24,-100,24
Minnesota,2020-03-25,-100,24
Minnesota,2020-03-26,-100,24
Minnesota,2020-03-27,-100,24
Minnesota,2020-03-28,-100,24
Minnesota,2020-03-29,-100,24
Minnesota,2020-03-30,-100,24
Minnesota,2020-03-31,-100,24
Minnesota,2020-04-01,-100,24
Minnesota,2020-04-02,-100,24
Minnesota,2020-04-03,-100,24
Minnesota,2020-04-04,-100,24
Minnesota,2020-04-05,-100,24
Minnesota,2020-04-06,-100,24
Minnesota,2020-04-07,-100,24
Minnesota,2020-04-08,-100,24
Minnesota,2020-04-09,-100,24
Minnesota,2020-04-10,-100,24
Minnesota,2020-04-11,-100,24
Minnesota,2020-04-12,-100,24
Minnesota,2020-04-13,-100,24
Minnesota,2020-04-14,-100,24
Minnesota,2020-04-15,-100,24
Minnesota,2020-04-16,-100,24
Minnesota,2020-04-17,-100,24
Minnesota,2020-04-18,-100,24
Minnesota,2020-04-19,-100,24
Minnesota,2020-04-20,-100,24
Minnesota,2020-04-21,-100,24
Minnesota,2020-04-22,-100,24
Minnesota,2020-04-23,-100,24
Minnesota,2020-04-24,-100,24
Minnesota,2020-04-25,-100,24
Minnesota,2020-04-26,-100,24
Minnesota,2020-04-27,-100,24
Missouri,2020-02-18,32,26
Missouri,2020-02-19,17,26
Missouri,2020-02-20,-1,26
Missouri,2020-02-21,3,26
Missouri,2020-02-22,1,26
Missouri,2020-02-23,-3,26
Missouri,2020-02-24,-7,26
Missouri,2020-02-25,-2,26
Missouri,2020-02-26,-11,26
Missouri,2020-02-27,-8,26
Missouri,2020-02-28,-13,26
Missouri,2020-02-29,2,26
Missouri,2020-03-01,72,26
Missouri,2020-03-02,8,26
Missouri,2020-03-03,0,26
Missouri,2020-03-04,-3,26
Missouri,2020-03-05,4,26
Missouri,2020-03-06,0,26
Missouri,2020-03-07,-5,26
Missouri,2020-03-08,-10,26
Missouri,2020-03-09,-13,26
Missouri,2020-03-10,-10,26
Missouri,2020-03-11,-12,26
Missouri,2020-03-12,-25,26
Missouri,2020-03-13,-29,26
Missouri,2020-03-14,-42,26
Missouri,2020-03-15,-45,26
Missouri,2020-03-16,-65,26
Missouri,2020-03-17,-88,26
Missouri,2020-03-18,-90,26
Missouri,2020-03-19,-97,26
Missouri,2020-03-20,-100,26
Missouri,2020-03-21,-100,26
Missouri,2020-03-22,-100,26
Missouri,2020-03-23,-100,26
Missouri,2020-03-24,-100,26
Missouri,2020-03-25,-100,26
Missouri,2020-03-26,-100,26
Missouri,2020-03-27,-100,26
Missouri,2020-03-28,-100,26
Missouri,2020-03-29,-100,26
Missouri,2020-03-30,-100,26
Missouri,2020-03-31,-100,26
Missouri,2020-04-01,-100,26
Missouri,2020-04-02,-100,26
Missouri,2020-04-03,-100,26
Missouri,2020-04-04,-100,26
Missouri,2020-04-05,-100,26
Missouri,2020-04-06,-100,26
Missouri,2020-04-07,-100,26
Missouri,2020-04-08,-100,26
Missouri,2020-04-09,-100,26
Missouri,2020-04-10,-100,26
Missouri,2020-04-11,-100,26
Missouri,2020-04-12,-100,26
Missouri,2020-04-13,-100,26
Missouri,2020-04-14,-100,26
Missouri,2020-04-15,-100,26
Missouri,2020-04-16,-100,26
Missouri,2020-04-17,-100,26
Missouri,2020-04-18,-100,26
Missouri,2020-04-19,-100,26
Missouri,2020-04-20,-100,26
Missouri,2020-04-21,-100,26
Missouri,2020-04-22,-100,26
Missouri,2020-04-23,-100,26
Missouri,2020-04-24,-100,26
Missouri,2020-04-25,-100,26
Missouri,2020-04-26,-100,26
Missouri,2020-04-27,-100,26
Nebraska,2020-02-18,30,28
Nebraska,2020-02-19,8,28
Nebraska,2020-02-20,6,28
Nebraska,2020-02-21,-1,28
Nebraska,2020-02-22,163,28
Nebraska,2020-02-23,60,28
Nebraska,2020-02-24,4,28
Nebraska,2020-02-25,3,28
Nebraska,2020-02-26,-16,28
Nebraska,2020-02-27,-6,28
Nebraska,2020-02-28,-15,28
Nebraska,2020-02-29,5,28
Nebraska,2020-03-01,-2,28
Nebraska,2020-03-02,16,28
Nebraska,2020-03-03,-14,28
Nebraska,2020-03-04,1,28
Nebraska,2020-03-05,-1,28
Nebraska,2020-03-06,-18,28
Nebraska,2020-03-07,-10,28
Nebraska,2020-03-08,-4,28
Nebraska,2020-03-09,-34,28
Nebraska,2020-03-10,-11,28
Nebraska,2020-03-11,-16,28
Nebraska,2020-03-12,-2,28
Nebraska,2020-03-13,-31,28
Nebraska,2020-03-14,-32,28
Nebraska,2020-03-15,-44,28
Nebraska,2020-03-16,-59,28
Nebraska,2020-03-17,-95,28
Nebraska,2020-03-18,-100,28
Nebraska,2020-03-19,-99,28
Nebraska,2020-03-20,-100,28
Nebraska,2020-03-21,-100,28
Nebraska,2020-03-22,-100,28
Nebraska,2020-03-23,-100,28
Nebraska,2020-03-24,-100,28
Nebraska,2020-03-25,-100,28
Nebraska,2020-03-26,-100,28
Nebraska,2020-03-27,-100,28
Nebraska,2020-03-28,-100,28
Nebraska,2020-03-29,-100,28
Nebraska,2020-03-30,-100,28
Nebraska,2020-03-31,-100,28
Nebraska,2020-04-01,-100,28
Nebraska,2020-04-02,-100,28
Nebraska,2020-04-03,-100,28
Nebraska,2020-04-04,-100,28
Nebraska,2020-04-05,-100,28
Nebraska,2020-04-06,-100,28
Nebraska,2020-04-07,-100,28
Nebraska,2020-04-08,-100,28
Nebraska,2020-04-09,-100,28
Nebraska,2020-04-10,-100,28
Nebraska,2020-04-11,-100,28
Nebraska,2020-04-12,-100,28
Nebraska,2020-04-13,-100,28
Nebraska,2020-04-14,-100,28
Nebraska,2020-04-15,-100,28
Nebraska,2020-04-16,-100,28
Nebraska,2020-04-17,-100,28
Nebraska,2020-04-18,-100,28
Nebraska,2020-04-19,-100,28
Nebraska,2020-04-20,-100,28
Nebraska,2020-04-21,-100,28
Nebraska,2020-04-22,-100,28
Nebraska,2020-04-23,-100,28
Nebraska,2020-04-24,-100,28
Nebraska,2020-04-25,-100,28
Nebraska,2020-04-26,-100,28
Nebraska,2020-04-27,-100,28
Nevada,2020-02-18,-19,29
Nevada,2020-02-19,-18,29
Nevada,2020-02-20,-1,29
Nevada,2020-02-21,1,29
Nevada,2020-02-22,-4,29
Nevada,2020-02-23,8,29
Nevada,2020-02-24,1,29
Nevada,2020-02-25,-1,29
Nevada,2020-02-26,-14,29
Nevada,2020-02-27,-7,29
Nevada,2020-02-28,-6,29
Nevada,2020-02-29,-4,29
Nevada,2020-03-01,-15,29
Nevada,2020-03-02,-28,29
Nevada,2020-03-03,-27,29
Nevada,2020-03-04,-11,29
Nevada,2020-03-05,-10,29
Nevada,2020-03-06,-6,29
Nevada,2020-03-07,-6,29
Nevada,2020-03-08,-7,29
Nevada,2020-03-09,-11,29
Nevada,2020-03-10,-18,29
Nevada,2020-03-11,-12,29
Nevada,2020-03-12,-21,29
Nevada,2020-03-13,-31,29
Nevada,2020-03-14,-40,29
Nevada,2020-03-15,-37,29
Nevada,2020-03-16,-69,29
Nevada,2020-03-17,-94,29
Nevada,2020-03-18,-99,29
Nevada,2020-03-19,-100,29
Nevada,2020-03-20,-100,29
Nevada,2020-03-21,-100,29
Nevada,2020-03-22,-100,29
Nevada,2020-03-23,-100,29
Nevada,2020-03-24,-100,29
Nevada,2020-03-25,-100,29
Nevada,2020-03-26,-100,29
Nevada,2020-03-27,-100,29
Nevada,2020-03-28,-100,29
Nevada,2020-03-29,-100,29
Nevada,2020-03-30,-100,29
Nevada,2020-03-31,-100,29
Nevada,2020-04-01,-100,29
Nevada,2020-04-02,-100,29
Nevada,2020-04-03,-100,29
Nevada,2020-04-04,-100,29
Nevada,2020-04-05,-100,29
Nevada,2020-04-06,-100,29
Nevada,2020-04-07,-100,29
Nevada,2020-04-08,-100,29
Nevada,2020-04-09,-100,29
Nevada,2020-04-10,-100,29
Nevada,2020-04-11,-100,29
Nevada,2020-04-12,-100,29
Nevada,2020-04-13,-100,29
Nevada,2020-04-14,-100,29
Nevada,2020-04-15,-100,29
Nevada,2020-04-16,-100,29
Nevada,2020-04-17,-100,29
Nevada,2020-04-18,-100,29
Nevada,2020-04-19,-100,29
Nevada,2020-04-20,-100,29
Nevada,2020-04-21,-100,29
Nevada,2020-04-22,-100,29
Nevada,2020-04-23,-100,29
Nevada,2020-04-24,-100,29
Nevada,2020-04-25,-100,29
Nevada,2020-04-26,-100,29
Nevada,2020-04-27,-100,29
New Jersey,2020-02-18,3,31
New Jersey,2020-02-19,70,31
New Jersey,2020-02-20,-4,31
New Jersey,2020-02-21,-2,31
New Jersey,2020-02-22,3,31
New Jersey,2020-02-23,12,31
New Jersey,2020-02-24,6,31
New Jersey,2020-02-25,-7,31
New Jersey,2020-02-26,-9,31
New Jersey,2020-02-27,-8,31
New Jersey,2020-02-28,1,31
New Jersey,2020-02-29,3,31
New Jersey,2020-03-01,10,31
New Jersey,2020-03-02,-5,31
New Jersey,2020-03-03,-12,31
New Jersey,2020-03-04,-2,31
New Jersey,2020-03-05,-4,31
New Jersey,2020-03-06,-16,31
New Jersey,2020-03-07,-6,31
New Jersey,2020-03-08,10,31
New Jersey,2020-03-09,12,31
New Jersey,2020-03-10,-4,31
New Jersey,2020-03-11,-14,31
New Jersey,2020-03-12,-26,31
New Jersey,2020-03-13,-40,31
New Jersey,2020-03-14,-44,31
New Jersey,2020-03-15,-56,31
New Jersey,2020-03-16,-72,31
New Jersey,2020-03-17,-100,31
New Jersey,2020-03-18,-100,31
New Jersey,2020-03-19,-100,31
New Jersey,2020-03-20,-100,31
New Jersey,2020-03-21,-100,31
New Jersey,2020-03-22,-100,31
New Jersey,2020-03-23,-100,31
New Jersey,2020-03-24,-100,31
New Jersey,2020-03-25,-100,31
New Jersey,2020-03-26,-100,31
New Jersey,2020-03-27,-100,31
New Jersey,2020-03-28,-100,31
New Jersey,2020-03-29,-100,31
New Jersey,2020-03-30,-100,31
New Jersey,2020-03-31,-100,31
New Jersey,2020-04-01,-100,31
New Jersey,2020-04-02,-100,31
New Jersey,2020-04-03,-100,31
New Jersey,2020-04-04,-100,31
New Jersey,2020-04-05,-100,31
New Jersey,2020-04-06,-100,31
New Jersey,2020-04-07,-100,31
New Jersey,2020-04-08,-100,31
New Jersey,2020-04-09,-100,31
New Jersey,2020-04-10,-100,31
New Jersey,2020-04-11,-100,31
New Jersey,2020-04-12,-100,31
New Jersey,2020-04-13,-100,31
New Jersey,2020-04-14,-100,31
New Jersey,2020-04-15,-100,31
New Jersey,2020-04-16,-100,31
New Jersey,2020-04-17,-100,31
New Jersey,2020-04-18,-100,31
New Jersey,2020-04-19,-100,31
New Jersey,2020-04-20,-100,31
New Jersey,2020-04-21,-100,31
New Jersey,2020-04-22,-100,31
New Jersey,2020-04-23,-100,31
New Jersey,2020-04-24,-100,31
New Jersey,2020-04-25,-100,31
New Jersey,2020-04-26,-100,31
New Jersey,2020-04-27,-100,31
New Mexico,2020-02-18,18,32
New Mexico,2020-02-19,-3,32
New Mexico,2020-02-20,5,32
New Mexico,2020-02-21,8,32
New Mexico,2020-02-22,-4,32
New Mexico,2020-02-23,3,32
New Mexico,2020-02-24,-3,32
New Mexico,2020-02-25,-4,32
New Mexico,2020-02-26,17,32
New Mexico,2020-02-27,3,32
New Mexico,2020-02-28,4,32
New Mexico,2020-02-29,4,32
New Mexico,2020-03-01,-2,32
New Mexico,2020-03-02,-4,32
New Mexico,2020-03-03,-7,32
New Mexico,2020-03-04,-12,32
New Mexico,2020-03-05,-19,32
New Mexico,2020-03-06,-2,32
New Mexico,2020-03-07,-10,32
New Mexico,2020-03-08,-21,32
New Mexico,2020-03-09,0,32
New Mexico,2020-03-10,7,32
New Mexico,2020-03-11,2,32
New Mexico,2020-03-12,-10,32
New Mexico,2020-03-13,-35,32
New Mexico,2020-03-14,-40,32
New Mexico,2020-03-15,-44,32
New Mexico,2020-03-16,-47,32
New Mexico,2020-03-17,-79,32
New Mexico,2020-03-18,-89,32
New Mexico,2020-03-19,-98,32
New Mexico,2020-03-20,-100,32
New Mexico,2020-03-21,-100,32
New Mexico,2020-03-22,-100,32
New Mexico,2020-03-23,-100,32
New Mexico,2020-03-24,-100,32
New Mexico,2020-03-25,-100,32
New Mexico,2020-03-26,-100,32
New Mexico,2020-03-27,-100,32
New Mexico,2020-03-28,-100,32
New Mexico,2020-03-29,-100,32
New Mexico,2020-03-30,-100,32
New Mexico,2020-03-31,-100,32
New Mexico,2020-04-01,-100,32
New Mexico,2020-04-02,-100,32
New Mexico,2020-04-03,-100,32
New Mexico,2020-04-04,-100,32
New Mexico,2020-04-05,-100,32
New Mexico,2020-04-06,-100,32
New Mexico,2020-04-07,-100,32
New Mexico,2020-04-08,-100,32
New Mexico,2020-04-09,-100,32
